,+1,+2,+3,+4,+5,+6,+7,+8,+9,+10
30,0.3217139601707458,0.2018172711133957,0.2058265209197998,0.19943685829639435,0.20522990822792053,0.21393241584300995,0.23790088891983033,0.2040185362100601,0.20245048701763152,0.19862746298313141
40,0.3465352773666382,0.21727889776229858,0.2114099383354187,0.21039473116397858,0.20294950902462006,0.2116119980812073,0.21430180668830873,0.2011007398366928,0.20687234103679658,0.2106262445449829
50,0.33856968879699706,0.20988423824310304,0.19614162147045136,0.192491814494133,0.21056871116161346,0.20692644119262696,0.20713018476963044,0.19418675005435942,0.20705040395259858,0.20022753179073333
60,0.3598197877407074,0.21642268002033233,0.20993239283561707,0.1959948480129242,0.21130298674106598,0.2132054328918457,0.2031047075986862,0.20767079889774323,0.21470343470573425,0.27714932560920713
70,0.325081530213356,0.21925818026065827,0.18702296316623687,0.2020946353673935,0.19593676328659057,0.20752494931221008,0.19608213603496552,0.20568473637104034,0.20320841670036316,0.19539245665073396
80,0.35692346692085264,0.20465667247772218,0.19314523339271544,0.19183911383152008,0.20818606913089752,0.21703343987464904,0.19283787310123443,0.21101891994476318,0.20996593832969665,0.20978311002254485
90,0.3220664620399475,0.20208916068077087,0.20402185022830963,0.20443030893802644,0.19004650115966798,0.1981136679649353,0.19813885688781738,0.19025579392910003,0.19466671347618103,0.1985681712627411
100,0.28400964438915255,0.22371343970298768,0.19473396241664886,0.20219185948371887,0.1989163190126419,0.20572700798511506,0.2038044422864914,0.1945755660533905,0.2080765038728714,0.20986905992031096
110,0.28646028637886045,0.21188526153564452,0.20390758216381072,0.19127464592456817,0.19489023983478546,0.19223865866661072,0.2013496607542038,0.19061267077922822,0.20150072872638702,0.20684345960617065
120,0.29206167459487914,0.19887341260910035,0.20836422741413116,0.19419194459915162,0.1824329227209091,0.18736356794834136,0.2007775664329529,0.19877358973026277,0.1946431964635849,0.20719297230243683
